null,lib,egka,EGKA,GGKA,GSKV,GGKV
118.440002,106.470001,1016.190002,2819.25,1238.579956,202.860001,308.070007
139.229996,142.380005,1392.929932,1231.650024,1329.300049,88.199997,118.440002
86.940002,169.470001,2716.560059,1186.920044,548.099976,148.050003,45.360001
132.300003,83.790001,2375.72998,2455.109863,350.910004,221.130005,149.309998
74.339996,161.279999,973.349976,2035.530029,381.779999,139.229996,179.550003
104.580002,302.399994,2983.679932,1126.439941,4375.350098,128.520004,188.369995
154.350006,178.919998,500.850006,5460.209961,2429.280029,138.600006,78.75
102.059998,90.720001,853.02002,872.549988,2783.969971,158.130005,61.110001
93.870003,171.990005,2015.369995,4045.22998,1615.949951,329.48999,158.130005
192.149994,75.599998,205.380005,7435.890137,706.859985,138.600006,94.5
99.540001,164.429993,1631.069946,2065.139893,245.069992,66.150002,110.879997
63.630001,185.220001,1269.449951,1672.650024,122.849998,178.289993,95.129997
52.919998,199.080002,1511.369995,4043.969971,173.880005,741.51001,71.82
151.199997,140.490005,2795.939941,3509.099854,272.790009,225.539993,85.050003
148.679993,154.350006,1193.849976,1901.969971,1094.309937,104.580002,86.940002
146.789993,92.610001,1440.809937,462.419983,1072.890015,231.839996,65.519997
265.230011,139.229996,1041.390015,3236.939941,2227.050049,50.400002,161.279999
158.130005,160.020004,803.880005,1586.969971,885.779968,72.449997,148.679993
64.889999,195.300003,298.619995,4390.469727,3822.840088,64.260002,82.529999
99.540001,115.919998,1327.410034,2692.619873,522.27002,119.07,123.479996
89.459999,74.970001,1525.22998,1590.119995,401.309998,194.039993,151.199997
207.270004,81.269997,1099.97998,1486.170044,887.669983,127.889999,48.509998
84.419998,128.520004,1055.25,1500.660034,616.140015,127.889999,72.449997
74.339996,81.900002,1890.630005,1134,451.709991,126,74.970001
173.880005,66.150002,1370.880005,3441.060059,255.779999,126,98.279999
226.169998,286.649994,1074.150024,2852.01001,3548.159912,87.57,82.529999
96.389999,429.660004,2083.409912,10004.40039,1852.199951,36.540001,216.720001
111.510002,381.779999,1511.369995,3217.409912,912.23999,132.929993,146.160004
74.970001,84.419998,3155.669922,2764.439941,361.619995,239.399994,266.48999
224.910004,103.949997,3069.98999,1309.77002,1513.26001,127.260002,240.660004
231.839996,103.949997,1232.910034,426.51001,1005.47998,60.48,510.299988
180.809998,133.559998,233.099991,2071.439941,3947.580078,143.009995,341.459991
120.959999,102.690002,2646.629883,3275.369873,738.98999,207.270004,51.029999
153.720001,134.819992,1879.290039,7483.77002,127.260002,260.820007,175.770004
167.580002,218.610001,2887.290039,519.119995,1362.059937,79.379997,229.319992
112.139999,143.639999,1573.109985,7004.969727,1600.829956,131.039993,194.039993
70.559998,130.410004,1202.670044,3627.540039,2176.649902,143.639999,370.440002
241.289993,134.819992,1852.829956,1295.280029,2736.090088,108.989998,220.5
85.68,337.679993,542.429993,1217.160034,1374.660034,262.079987,45.360001
188.369995,163.800003,1818.809937,551.25,138.600006,195.300003,89.459999
97.650002,341.459991,1361.429932,4778.549805,349.019989,142.380005,112.769997
78.75,190.259995,249.479996,2505.51001,1814.400024,119.699997,44.099998
124.110001,175.139999,2967.300049,2245.949951,3785.040039,69.93,217.349991
168.839996,289.799988,1609.02002,4958.72998,4400.549805,117.809998,572.669983
125.370003,90.089996,2353.050049,4026.330078,2059.469971,358.470001,81.900002
553.140015,92.610001,480.059998,2191.77002,626.849976,58.59,105.839996
206.639999,127.889999,819,2928.23999,2756.879883,81.900002,233.729996
164.429993,107.729996,342.089996,979.02002,1562.400024,236.25,108.360001
230.580002,191.520004,181.440002,647.640015,100.169998,76.860001,179.550003
163.800003,193.410004,1191.329956,4219.109863,1672.02002,73.709999,371.070007
131.039993,219.869995,309.959991,1578.780029,481.949982,195.300003,161.910004
90.720001,209.789993,1382.219971,3383.72998,301.769989,119.07,45.360001
148.050003,139.860001,551.880005,1062.809937,140.490005,979.649963,61.110001
238.139999,143.009995,1029.420044,2320.919922,492.660004,61.110001,110.879997
131.669998,148.679993,3184.649902,1343.790039,274.679993,255.779999,234.360001
76.860001,127.889999,4102.560059,1838.339966,633.779968,65.519997,206.009995
65.519997,78.120003,1857.23999,1702.890015,811.440002,89.459999,88.199997
117.18,143.639999,388.709991,2416.050049,285.389984,58.59,127.889999
151.199997,181.440002,1341.27002,3949.469971,169.470001,205.380005,127.889999
301.769989,404.459991,2193.030029,1611.540039,1116.359985,97.019997,269.01001
118.440002,114.659996,4228.560059,4046.48999,2237.129883,130.410004,470.609985
154.350006,242.550003,1981.349976,585.900024,2140.73999,103.949997,72.449997
89.459999,113.400002,732.059998,623.700012,857.429993,173.880005,320.040009
233.729996,66.779999,1357.650024,2041.829956,592.200012,123.479996,192.149994
131.669998,137.970001,1743.209961,2712.149902,32.130001,83.159996,126.629997
230.580002,100.800003,871.919983,2863.350098,279.089996,198.449997,189.630005
124.110001,159.389999,1352.609985,2423.609863,1020.599976,174.509995,393.119995
74.970001,247.589996,3484.530029,2989.97998,617.400024,181.440002,112.769997
90.089996,132.929993,1926.540039,509.040009,1057.140015,97.650002,161.279999
309.329987,405.089996,1838.969971,1779.75,4122.719727,119.07,38.43
294.209991,153.089996,2452.590088,1268.189941,164.429993,138.600006,152.459991
91.979996,527.940002,1578.780029,2008.439941,739.619995,68.669998,173.880005
104.580002,101.43,3959.550049,1875.51001,1072.890015,193.410004,123.479996
252.630005,174.509995,4085.550049,4781.069824,1188.809937,188.369995,56.700001
229.319992,294.209991,2819.25,5337.989746,367.919983,84.419998,198.449997
153.089996,299.880005,1064.699951,1370.25,388.709991,166.949997,155.610001
112.769997,141.75,221.130005,3477.599854,2321.550049,214.199997,236.25
145.529999,57.329998,940.589966,1551.689941,206.639999,64.889999,117.18
211.050003,178.919998,438.480011,1711.709961,2708.369873,46.619999,151.199997
68.040001,93.870003,1552.949951,2094.75,1357.650024,158.759995,167.580002
178.289993,104.580002,1159.199951,1286.459961,1441.439941,160.649994,56.700001
154.979996,127.260002,1189.439941,2520,568.890015,136.080002,51.66
119.699997,117.18,184.589996,1246.140015,219.240005,85.68,86.309998
52.290001,68.669998,1510.73999,3269.699951,930.51001,113.400002,173.25
108.989998,45.989998,2477.159912,1850.939941,135.449997,102.059998,116.549995
110.879997,153.720001,1125.179932,1807.469971,374.850006,244.440002,58.59
114.029999,73.080002,1889.369995,1417.5,1484.910034,97.650002,495.179993
59.849998,183.959991,2649.780029,3748.5,832.22998,187.110001,128.520004
158.759995,264.600006,4277.700195,6565.859863,310.589996,177.029999,182.069992
67.409996,87.57,1964.339966,3242.609863,3054.23999,253.889999,177.660004
655.830017,103.32,878.849976,783.089966,715.679993,115.290001,84.419998
105.839996,199.709991,1724.309937,2235.869873,1469.160034,178.919998,139.229996
103.32,246.330002,151.830002,962.01001,1607.76001,297.98999,194.039993
163.800003,39.689999,4299.120117,3117.869873,340.829987,76.860001,177.660004
267.75,317.519989,1929.059937,4430.790039,471.869995,275.940002,163.169998
105.209999,185.220001,985.320007,2368.800049,146.789993,68.669998,260.820007
112.139999,202.860001,1391.670044,3087,1670.130005,103.949997,90.720001
389.339996,132.929993,289.799988,2136.959961,4557.419922,76.860001,122.220001
90.089996,154.350006,1048.319946,3473.189941,2303.909912,196.559998,22.68
131.039993,177.029999,769.859985,1405.530029,569.52002,81.269997,128.520004
395.01001,272.790009,1889.369995,2940.209961,1274.48999,124.110001,171.990005
539.909973,136.080002,476.910004,4988.339844,232.470001,120.959999,211.050003
161.910004,156.240005,3044.790039,418.320007,3653.369873,104.580002,117.18
44.73,192.149994,450.449982,653.940002,234.360001,91.979996,80.639999
129.149994,115.919998,1226.609985,993.51001,708.75,135.449997,152.459991
127.889999,160.649994,326.339996,2455.73999,567.630005,94.5,132.929993
100.800003,115.290001,524.789978,2747.429932,435.959991,76.229996,197.190002
70.559998,150.569992,192.779999,2358.719971,1169.910034,120.330002,76.229996
129.149994,101.43,2831.219971,5096.700195,417.690002,681.659973,73.709999
95.129997,597.869995,152.459991,3628.800049,2879.72998,27.09,187.740005
638.820007,236.880005,1389.780029,1269.449951,694.26001,449.190002,83.790001
104.580002,95.760002,153.089996,5652.989746,1934.099976,63,47.880001
245.069992,224.910004,2329.73999,1499.400024,1738.799927,91.349998,90.720001
168.209991,88.199997,1607.130005,1110.689941,500.850006,88.199997,185.220001
289.799988,100.169998,3916.080078,1660.679932,1791.719971,56.700001,190.259995
112.769997,161.910004,4013.099854,994.77002,809.549988,206.639999,170.729996
54.18,135.449997,1742.579956,2852.639893,859.320007,217.349991,235.619995
208.529999,183.959991,920.429993,1571.849976,2142,179.550003,95.760002
284.130005,170.100006,1449.630005,3140.550049,2000.25,91.349998,185.850006
74.970001,166.319992,2442.51001,2178.540039,412.649994,88.199997,57.959999
229.319992,118.440002,4716.810059,1640.52002,1657.530029,49.77,124.110001
218.610001,88.199997,1602.719971,2785.22998,2153.340088,43.470001,160.020004
82.529999,101.43,559.440002,8292.689453,3255.209961,283.5,311.220001
49.139999,180.809998,1658.790039,2027.339966,708.75,130.410004,192.779999
91.349998,133.559998,680.400024,1114.469971,253.259995,66.779999,156.869995
119.699997,268.380005,7433.370117,2143.26001,238.770004,145.529999,50.400002
124.110001,129.779999,1735.650024,2151.449951,376.109985,122.849998,243.809998
364.139984,112.139999,1687.140015,2622.689941,2482.830078,100.800003,73.080002
102.059998,209.789993,1838.339966,2989.350098,234.360001,100.169998,97.650002
74.970001,276.570007,1286.459961,1414.349976,316.889984,120.959999,283.5
187.740005,90.720001,667.799988,2179.169922,2159.01001,263.339996,75.599998
207.899994,151.199997,250.740005,2712.780029,228.059998,239.399994,195.929993
98.909996,132.929993,2064.51001,1966.859985,2516.219971,112.139999,76.229996
66.779999,160.649994,938.700012,4686.569824,406.350006,155.610001,231.209991
55.439999,84.419998,612.359985,3638.25,2496.689941,168.839996,33.389999
136.709991,158.759995,161.910004,2480.310059,767.969971,66.150002,129.149994
246.959991,187.740005,2907.449951,1995.209961,3369.869873,182.699997,170.100006
207.899994,78.120003,255.149994,4078.619873,1474.199951,164.429993,101.43
69.93,118.440002,2991.869873,4879.350098,3492.719971,217.979996,185.850006
115.919998,230.580002,4183.830078,2596.22998,703.710022,149.309998,181.440002
99.540001,206.009995,1507.589966,484.470001,108.360001,459.269989,103.949997
158.759995,57.959999,441,3648.959961,757.26001,103.32,83.159996
61.739998,272.790009,1120.140015,2739.23999,2806.02002,39.060001,124.739998
184.589996,95.129997,1111.319946,3508.469971,5463.989746,39.689999,204.119995
159.389999,100.800003,432.809998,1301.579956,1064.699951,78.120003,112.769997
143.009995,252.630005,194.669998,1881.179932,6895.97998,256.410004,305.549988
52.919998,79.379997,628.73999,1020.599976,745.919983,64.260002,120.959999
241.919998,196.559998,2374.469971,2068.290039,308.070007,105.839996,317.519989
249.479996,280.350006,782.460022,1455.300049,1128.329956,148.050003,216.720001
159.389999,272.160004,768.599976,948.149963,93.239998,108.989998,145.529999
76.860001,204.119995,1905.75,4895.72998,1173.689941,80.639999,245.069992
161.279999,59.220001,1472.309937,965.159973,5811.75,89.459999,219.240005
86.309998,254.520004,1403.01001,918.539978,347.76001,360.98999,131.039993
86.309998,224.910004,3727.709961,3396.330078,587.159973,189,129.779999
113.400002,187.110001,990.98999,822.779968,1501.290039,149.940002,107.729996
264.600006,104.580002,533.609985,715.679993,2268.629883,136.709991,69.93
179.550003,112.139999,567,3972.780029,1578.150024,155.610001,116.549995
122.220001,185.850006,8347.5,4060.97998,3439.800049,79.379997,153.089996
194.669998,90.720001,1869.839966,2710.26001,695.52002,158.130005,61.110001
82.529999,128.520004,1011.149963,3808.349854,961.380005,137.970001,132.929993
113.400002,160.649994,670.320007,477.540009,551.880005,372.329987,169.470001
287.279999,171.360001,1277.01001,5046.930176,1508.219971,131.669998,73.080002
168.839996,60.48,193.410004,2054.429932,631.890015,63.630001,156.240005
193.410004,66.150002,1306.619995,796.320007,2493.540039,44.73,48.509998
155.610001,93.870003,2882.25,5251.680176,954.450012,45.360001,109.620003
100.800003,219.869995,2000.880005,3043.530029,2510.550049,212.309998,211.050003
66.779999,147.419998,351.540009,2227.679932,967.679993,204.119995,221.130005
155.610001,95.760002,723.869995,4517.100098,401.940002,69.93,143.639999
141.119995,200.339996,1953.630005,2714.669922,1956.150024,204.75,231.209991
40.950001,277.829987,3887.099854,941.849976,1786.049927,120.959999,121.589996
275.309998,105.839996,4202.72998,513.450012,1690.920044,337.049988,291.059998
119.07,202.860001,2749.320068,4474.890137,1365.209961,51.66,108.989998
77.489998,96.389999,798.839966,1306.619995,711.900024,248.849991,187.740005
165.690002,444.149994,618.659973,3238.199951,466.829987,222.389999,151.199997
98.279999,142.380005,1625.400024,941.849976,4592.700195,168.839996,318.149994
168.839996,344.609985,3415.22998,2084.669922,815.219971,110.25,69.93
130.410004,209.160004,1016.190002,2157.75,964.529968,82.529999,74.970001
104.580002,59.220001,1474.199951,1384.73999,3728.340088,237.509995,260.820007
221.130005,215.459991,1288.97998,3163.22998,650.159973,207.270004,490.769989
160.020004,459.899994,1973.790039,4574.430176,181.440002,153.089996,136.709991
135.449997,688.589966,1494.98999,5021.72998,491.399994,98.909996,76.860001
186.479996,83.790001,1776.599976,2288.159912,3111.570068,134.190002,88.830002
107.099998,93.239998,979.02002,1743.209961,330.119995,274.049988,418.949982
200.339996,221.759995,257.669983,4617.899902,395.01001,116.549995,546.210022
204.119995,149.940002,2191.139893,1302.839966,757.890015,118.440002,52.290001
85.050003,287.910004,2068.290039,3049.830078,753.47998,56.700001,71.190002
163.800003,130.410004,808.289978,1048.319946,1828.890015,114.029999,183.330002
66.779999,121.589996,4103.189941,427.769989,119.699997,229.319992,260.190002
110.879997,253.889999,627.47998,1243.619995,1760.849976,248.849991,95.760002
169.470001,165.690002,3003.840088,3471.929932,442.889984,108.360001,50.400002
248.220001,124.110001,1336.859985,3492.719971,1023.119995,62.369999,98.909996
161.279999,78.75,292.320007,5300.189941,707.48999,87.57,342.720001
84.419998,193.410004,1354.5,5600.069824,273.419983,280.980011,98.909996
144.270004,1060.920044,1516.410034,2962.889893,1191.329956,141.75,75.599998
117.809998,209.789993,1414.349976,1834.559937,687.960022,201.600006,80.639999
271.529999,131.039993,2120.580078,3253.320068,783.089966,127.260002,59.849998
134.819992,59.220001,329.48999,1462.859985,1348.829956,158.759995,238.770004
229.319992,284.76001,1162.349976,5004.719727,816.47998,172.619995,161.279999
115.919998,83.790001,144.270004,2027.969971,776.789978,116.549995,158.130005
114.029999,457.380005,686.700012,1925.910034,1718.640015,459.899994,227.429993
88.830002,66.779999,351.540009,6276.689941,119.699997,247.589996,406.980011
86.940002,288.540009,3335.849854,3757.949951,922.320007,110.879997,182.699997
64.260002,380.519989,383.669983,2266.109863,90.720001,163.800003,72.449997
97.019997,86.940002,262.709991,3221.189941,959.48999,134.190002,91.979996
76.860001,110.25,1324.26001,4394.25,3851.820068,98.909996,277.829987
72.449997,171.360001,1101.23999,2114.909912,2074.590088,190.889999,233.729996
149.309998,170.729996,1344.420044,517.22998,147.419998,112.139999,137.339996
163.169998,111.510002,1408.050049,1348.829956,849.23999,90.089996,90.720001
119.07,288.540009,2538.27002,1846.530029,1401.119995,169.470001,73.709999
93.870003,34.650002,4309.830078,757.890015,971.460022,125.370003,128.520004
126,137.970001,786.23999,1532.160034,396.269989,97.650002,97.650002
114.029999,130.410004,2090.969971,3877.649902,684.179993,267.75,248.849991
132.929993,150.569992,1389.150024,1675.170044,675.359985,121.589996,112.769997
260.820007,203.490005,1245.51001,3076.290039,240.029999,130.410004,131.039993
